Zip Code,City,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06
93561,Alpine Forest,253500,245900,239400,258300,247700,235700,2.31E+05,2.13E+05,192400,179700,185500,191900,1.92E+05,179500,181400,179200,184700,180900,173800,174500,1.75E+05,183900,185300,190900,185500,174700,1.71E+05,172400,181700,175600,168100,1.62E+05,164600,160500,161100,160200,150300,144800,135300,133600,130900,130800,138100,135300,135900,1.37E+05,137200,142300,141900,151900,143100,142300,145700,147400,145500,141900,149200,158100,161600,166300,168400,169700,169900,173100,173400,178800,180400,185700,185600,186100,180100,180900,186500,192400,195400,195400,201900,206600,213400,204600,216100,224600,237400,227100,221200,214600,215600,217100,228600,228100,220100,214900,228500,234400,240200,2.33E+05,234300,238300,231500,232800,219200,221100,221600,231900,233500,233200,240100,263300,266900,267700,2.60E+05,261600,261900,252800,2.57E+05,254400,253600,254400,251700,285100,292100,301500,286600,279500
92131,San Diego,634200,628100,605600,540800,5.36E+05,521700,578700,521600,562400,534700,544800,5.48E+05,510500,562600,539500,585600,549700,564400,595300,589600,5.66E+05,523200,531400,564100,542600,503900,462500,497600,525100,561400,547700,604600,581600,571800,546400,552200,541500,500900,498800,515700,551800,563500,572700,548500,510300,487200,522600,546700,550200,525900,526900,555200,573200,554900,539400,503600,518600,536400,558200,577800,6.00E+05,626600,619400,601900,615400,641200,657200,664100,640700,636500,6.27E+05,643500,647500,634900,652600,647200,647100,625200,654400,629200,636400,599300,628100,688300,665700,707600,642500,674700,625300,648100,6.36E+05,622700,632900,638600,692900,644100,650600,631700,651800,660500,676900,6.88E+05,693800,693200,703100,718900,649600,668500,661900,747200,762400,766400,7.12E+05,693500,711100,7.92E+05,819900,835500,7.72E+05,806500,810100,8.51E+05,767600,758400
93422,Atascadero,4.03E+05,394700,374300,3.67E+05,383300,383700,362200,332400,326100,337600,342400,3.36E+05,311600,303400,304400,338500,351300,365400,345600,377100,384800,374700,329300,298400,308900,307100,316900,311100,318300,305600,298100,302500,306700,319600,305300,311900,292900,294800,294800,294200,280400,268600,276200,298900,308300,2.90E+05,276100,262400,279900,301500,312800,3.38E+05,324200,327500,306600,315100,317300,3.26E+05,328900,334100,3.31E+05,3.34E+05,349200,3.62E+05,373400,3.78E+05,382200,378200,378400,386200,373900,384300,3.97E+05,412500,405900,4.03E+05,416400,412300,392200,372400,369700,364100,378800,409700,421400,431600,410700,410800,402600,398700,408900,444400,456700,444400,413200,409100,408800,428500,421400,4.24E+05,398800,402600,417700,443600,456900,464500,4.62E+05,453400,482900,472200,4.85E+05,458900,466800,483500,486300,502900,492100,509300,495500,504400,488400,490800,478500,502400
91780,Temple City,553200,556200,5.51E+05,549700,560300,547700,515200,516200,539800,550500,542400,517800,5.03E+05,495400,473900,499500,506800,535100,500400,510800,511600,548700,548500,537200,521800,499300,499500,499600,529900,541900,534800,524200,526500,524900,509700,478700,483200,487900,498300,490300,509900,527900,5.23E+05,490100,487700,503100,513200,476300,461100,452200,499800,508500,528900,522400,511900,517400,524800,545700,547200,547200,5.31E+05,553600,564700,600300,587500,592100,600600,627700,600800,601400,619900,650200,653100,610400,619400,619100,645100,649700,648600,638600,641900,652800,6.66E+05,670400,679200,685100,690800,700100,698500,699500,685200,681200,636700,6.17E+05,612300,656900,671500,691500,699600,708300,719900,710100,722100,690200,701200,698400,720800,710700,734300,707500,6.95E+05,646800,650800,668900,685700,7.25E+05,723500,781900,769500,798500,808200,840900,821400,795500
92110,San Diego,450200,399300,387400,407300,385600,379600,436400,400200,4.02E+05,311200,364900,349500,335500,314300,323600,343500,321400,320900,353700,397200,388600,328300,316700,333500,356300,377700,361100,344100,319600,340500,405500,3.70E+05,348100,301800,316400,3.27E+05,322300,349200,312500,325200,303800,300400,277800,265600,306700,304600,358100,332600,377700,349100,394800,319400,311100,279400,334600,3.43E+05,365700,363700,399300,387200,391100,385100,367700,379100,319800,3.46E+05,339200,367600,373500,387600,401400,4.09E+05,390200,394700,431500,437300,448700,421400,431400,385700,380500,383100,423200,415200,425900,419300,426800,401900,398300,368300,370600,370200,384500,372300,413300,414900,425300,384900,389500,403400,397800,398600,428200,449800,523100,463300,463200,390800,442200,440200,4.39E+05,434800,457300,486200,488600,494100,475500,485700,480600,524800,534300,558500,530400,4.91E+05
93638,Madera,163100,165300,158400,1.60E+05,148800,141300,133800,129400,122300,117800,1.05E+05,98300,95900,95100,9.50E+04,87500,85200,8.30E+04,84900,8.80E+04,87200,9.40E+04,93100,94600,93400,9.80E+04,1.03E+05,100500,95200,88700,88100,9.10E+04,92300,100300,96900,1.01E+05,90200,9.60E+04,94200,92300,8.80E+04,78300,81700,79200,83600,88900,93300,91200,92900,96400,114900,108300,108100,90300,90400,96900,105100,121900,114100,120600,111100,116400,110100,115600,122300,135200,142500,143200,135200,123900,129700,134100,152700,153600,153700,146300,143200,1.54E+05,144600,141500,138500,150800,161600,157100,152100,1.46E+05,159900,164100,164800,1.45E+05,148200,155700,170300,173800,164300,168900,170800,182700,178400,176600,169800,169500,165300,167100,173500,1.74E+05,190200,189700,189400,168900,182200,185200,194300,177400,185100,185700,190500,194800,186900,183700,188800,207600,226900,211900
90604,Whittier,3.93E+05,3.83E+05,3.83E+05,381700,375600,370500,3.56E+05,361200,342500,344300,327400,333300,335600,334600,328600,319500,317600,317100,3.22E+05,328400,332200,345400,348700,341200,333500,336400,354700,348500,343100,344700,347800,341400,322600,323300,326800,329200,327300,323100,316800,305500,303600,308700,312400,315900,313900,322800,315300,319600,314300,319300,3.13E+05,298600,298200,298400,315800,323500,319700,322500,332300,359300,360700,358500,3.55E+05,3.61E+05,370200,367500,372500,380300,389800,393700,385600,389600,3.95E+05,399300,4.13E+05,409700,415500,408200,410800,405600,401400,405600,404400,407200,4.02E+05,413500,433400,445400,447200,434200,436400,440800,436200,432500,436900,448200,460800,464900,470300,466900,466700,471300,477400,482700,483400,488400,508400,499700,500200,487600,495800,498900,493600,494200,489600,493700,502400,504900,515400,512200,5.18E+05,501500,5.15E+05,522600
91739,Etiwanda,542700,516600,479600,483700,469400,4.69E+05,457500,433700,432500,4.19E+05,417500,407600,403400,401900,364300,356800,355900,367100,369400,368600,403200,411300,4.17E+05,397800,387800,383800,381100,381900,356800,348700,351200,380100,416700,423100,419300,421900,421800,427100,393700,387400,3.93E+05,367600,366800,346700,371700,365800,372300,388700,405200,423200,411900,411800,395200,389600,390900,3.96E+05,420900,414200,4.18E+05,434300,434500,449200,410600,444300,452100,491700,4.98E+05,502300,509800,505800,518300,515300,526600,509800,521700,514800,528900,529700,532200,528600,517700,4.81E+05,488300,509900,553200,550300,530500,526500,529900,540700,549100,558100,555600,563600,552400,547500,539700,561400,578100,595900,611900,598600,579400,533800,5.73E+05,581500,582600,526400,515200,4.90E+05,486400,492300,523900,560100,514300,541900,566400,627600,650400,663700,658700,682200,649800,6.66E+05
95340,Merced,249800,230900,212700,168700,150900,134600,126800,130600,1.30E+05,127700,113600,102300,102500,1.09E+05,104700,97300,95400,105700,101600,102900,101400,113100,102800,98900,95900,108500,120400,124400,123200,118300,114900,119200,112300,116900,113400,127600,128900,121100,108200,104400,1.13E+05,1.33E+05,131300,127500,124200,124400,134100,123500,137500,1.34E+05,1.35E+05,118400,125500,128100,136500,135400,155500,155900,155100,136700,148200,152900,151100,145900,145900,155200,166500,1.68E+05,169800,162300,1.70E+05,176400,176500,178100,176700,184400,186400,185100,180700,1.84E+05,1.89E+05,1.91E+05,182400,167200,170500,177600,199400,203900,203600,195400,192100,193900,190400,194700,185100,194700,189300,1.93E+05,200100,197800,207500,206600,2.10E+05,206700,212700,2.17E+05,225100,218100,222600,216800,211200,206900,205300,2.13E+05,220400,223400,242100,239900,246700,222300,234800,222600,236200,224400
95993,Yuba City,285600,254700,233200,223800,217700,2.18E+05,221300,210200,210900,205700,213900,206100,206100,197700,191900,178800,181300,188600,192800,189800,183600,1.85E+05,1.78E+05,182500,1.83E+05,195700,195400,1.91E+05,1.77E+05,173800,178400,174100,184800,179500,190200,177700,180200,179800,172500,167400,157400,161500,166300,165600,1.61E+05,153600,150300,160200,166500,176900,1.68E+05,159900,162400,164700,176600,173300,170800,1.73E+05,1.73E+05,195100,204800,205600,202600,201200,218400,219500,2.27E+05,2.26E+05,226300,216700,220700,223800,229200,228500,230800,230400,233600,2.26E+05,226700,225100,226200,2.26E+05,230900,239400,255700,257100,260300,247500,2.39E+05,241500,243100,255700,261100,263300,258500,252700,249700,251300,254400,259600,264200,265400,268800,272600,277400,280800,270300,270700,270100,281900,294500,299300,299900,294200,295500,295900,293700,302800,301700,310900,308600,3.15E+05,314500,316100
91325,Northridge,563500,5.83E+05,544900,514600,447100,4.30E+05,383300,400400,375500,414100,405600,402400,358500,374600,409200,429100,423200,405300,391200,405100,388400,426600,410100,416900,406500,405500,382300,356600,3.48E+05,362600,382300,403300,405900,400500,395700,454900,438300,407600,322600,329300,347700,375900,368600,403100,424500,414500,377500,337700,3.65E+05,385400,403800,420200,391200,398600,419400,4.31E+05,409400,361600,395400,447300,4.69E+05,504800,5.05E+05,496400,462300,482300,474300,478300,463700,481600,4.71E+05,456300,476300,464900,486100,461900,492600,482300,515400,489400,5.05E+05,499300,5.70E+05,561700,5.39E+05,491200,503500,531600,529500,517100,5.30E+05,540400,515900,533700,554600,611900,6.20E+05,625900,613100,6.13E+05,615100,663900,638700,628900,534600,503600,486300,540500,570800,581700,583700,600800,578700,5.60E+05,550800,597400,610600,623100,623600,703700,7.50E+05,800600,728100,669700
93420,Arroyo Grande,573200,497500,529600,544100,543800,5.90E+05,604900,577400,483700,417100,466100,474200,466200,426100,410100,457500,461100,4.97E+05,4.82E+05,463800,457700,4.49E+05,464400,428300,454600,490900,5.10E+05,547800,514600,524400,458200,420200,438300,432800,458700,451900,4.53E+05,443600,409400,432400,396100,427800,454300,476500,441300,3.78E+05,418800,435800,463100,4.15E+05,406100,391800,408300,464500,464400,466200,433100,440900,460400,466700,479500,465600,4.56E+05,471800,485800,492400,500700,510900,502500,483100,473200,485300,5.05E+05,520600,559900,539500,553900,520100,530800,516700,552200,570500,593500,611200,616100,612400,600900,595700,582400,571500,557400,5.86E+05,621800,658800,647200,564900,533800,548900,581300,593600,574800,589800,604700,586200,582900,5.36E+05,545800,551800,578600,665800,665100,682200,632500,674200,676500,689700,651800,674600,6.89E+05,705600,702800,6.48E+05,649300,661300
93955,Sand City,378600,354500,3.43E+05,333600,310600,313700,317400,333800,327100,3.18E+05,313900,2.85E+05,278300,257800,273400,263700,251600,263500,265400,274700,2.52E+05,269900,2.94E+05,289600,282100,2.81E+05,2.93E+05,284300,252800,273100,289300,314800,304100,285300,266100,247500,258200,272800,283700,260500,2.23E+05,238600,257700,279200,277200,2.79E+05,300500,281400,279100,266400,270900,262200,254300,2.76E+05,3.03E+05,316700,309500,288600,289700,297700,312100,317500,324700,325300,322600,318600,326200,330800,329100,338700,3.43E+05,355800,364400,367200,3.67E+05,367600,361100,356400,350300,360700,381100,3.79E+05,384400,344500,350900,351100,380800,382500,389300,395700,394800,397900,413200,426900,422600,398700,397800,411500,426900,412100,423700,437200,480300,482300,4.79E+05,460200,469800,480400,489100,489100,4.80E+05,488900,496100,501100,498900,4.97E+05,500500,504700,519200,517300,511800,491700,520200,517400
93454,Garey,277300,275100,259300,245500,234100,224400,208500,207700,202400,210400,207900,207100,201400,199900,191500,190500,184600,195600,197700,213400,214100,213300,211200,211100,213900,215500,2.14E+05,208600,1.98E+05,202600,207300,2.16E+05,208700,207100,207300,206500,206600,193500,190400,177500,178900,178100,178700,181900,182500,184700,181900,176800,175700,174500,173700,180700,189400,199700,190200,194600,199300,216900,218200,205600,204100,206700,221900,225700,226100,231100,2.46E+05,252400,255100,246600,257500,2.54E+05,266600,257100,266100,258900,264900,274400,279300,289700,279800,278400,268800,274600,283200,288600,288500,282900,285600,286200,286700,287800,299500,305400,305400,303500,305400,308800,3.09E+05,315700,3.20E+05,326300,325400,324400,320800,321600,328900,341200,330100,329200,329100,3.44E+05,341100,334900,3.37E+05,340100,344800,347400,334500,332300,335100,349400,349500,333600
95204,Stkn,182900,177400,1.54E+05,1.47E+05,133100,1.19E+05,115800,1.12E+05,109200,100500,94600,91100,80600,74100,73900,78100,82600,80100,81100,83500,94800,98200,96900,9.10E+04,88400,93700,94700,103500,103900,108500,102700,101500,94500,94200,85600,88900,82700,87900,88600,9.50E+04,90400,82700,79600,82600,84500,84300,8.10E+04,83800,85700,85200,8.90E+04,8.80E+04,9.10E+04,88600,94400,102700,1.05E+05,1.04E+05,103100,106100,103200,115400,117900,127700,126400,129600,133600,1.31E+05,135400,137100,140700,138400,142700,142100,148700,156300,1.61E+05,1.61E+05,152900,150400,152300,152600,158800,161900,167900,170700,170500,168900,167800,171200,177800,179800,180700,184400,195400,194600,188600,182400,187400,198400,200400,204500,195700,204400,2.07E+05,215400,208900,214600,214700,220300,219600,221200,220300,221300,224700,231500,2.31E+05,232700,231800,242700,2.44E+05,252300,249700,254800
92120,San Diego,433700,412700,401600,387900,385500,353900,373500,361400,375100,382300,3.88E+05,375700,356100,349300,356100,364700,367500,383700,404600,405100,407200,404200,403400,403100,405800,400500,387400,371100,388900,403900,416900,386400,3.73E+05,376800,388500,4.07E+05,3.77E+05,367900,3.51E+05,340800,348600,3.33E+05,346700,364600,371900,368900,356600,365400,3.66E+05,362600,3.77E+05,381800,393400,3.79E+05,410700,413300,415900,3.95E+05,409800,4.46E+05,452300,454200,436400,446200,443300,454200,4.60E+05,458800,444100,429200,440500,433800,449400,450800,476200,487700,480900,475700,462100,480800,483100,4.89E+05,467300,456800,456600,457400,466200,471600,480500,492200,497700,514800,529900,555300,548400,512300,501700,5.09E+05,539400,528700,5.43E+05,541300,552900,537800,547200,540800,542800,537700,537800,581100,599800,597600,560600,552900,5.50E+05,5.42E+05,543100,562400,590400,612900,627100,629600,6.15E+05,592400
92802,Anaheim,434400,416700,387200,378900,367300,3.55E+05,334400,337500,326200,337800,333300,339400,334400,328600,321800,3.30E+05,329500,333100,309300,333100,344300,360700,3.46E+05,355500,373900,367200,347600,321200,326700,336200,334200,341300,3.34E+05,344800,3.26E+05,349600,371600,370500,339900,306500,320900,339200,337400,337100,319500,331700,326400,335900,335400,333700,3.17E+05,321100,326800,335700,323500,331700,334100,3.47E+05,344200,356700,362800,372100,374900,378500,377900,377900,3.90E+05,400400,4.22E+05,420900,429400,422800,418200,4.14E+05,406300,4.06E+05,401600,4.34E+05,445400,462700,430200,429100,394700,413200,424600,462400,473400,462100,458600,443300,451800,464400,495800,502700,496600,493400,507900,504400,494300,5.00E+05,499400,500800,479900,466800,458500,469600,490200,498700,493700,478400,491300,5.08E+05,533800,5.31E+05,519400,4.88E+05,470900,460500,463500,456700,494800,500600,513500,482700
93021,Moorpark,561900,5.76E+05,600100,590900,522500,468300,451700,456800,444400,457900,409600,393700,352600,3.84E+05,385500,394400,421200,435500,480800,481300,461700,414400,3.80E+05,3.82E+05,3.97E+05,422500,435500,456200,456200,468300,451100,472100,458600,441900,420900,4.20E+05,450700,443100,437200,434300,430300,439700,423300,416800,420700,430700,428100,428100,407100,442700,431100,465200,449500,4.49E+05,453700,4.53E+05,4.62E+05,457400,429200,451600,453800,517800,508900,521200,5.02E+05,515500,511500,536500,530700,5.40E+05,516200,548700,551300,549600,5.33E+05,539500,546700,549400,532400,530600,491800,481200,480100,5.08E+05,530800,535400,543400,542700,560300,581800,598500,607300,624300,620500,617700,588900,572700,5.92E+05,603700,615100,6.15E+05,603100,620500,589300,607800,622900,649100,621900,613800,608500,6.42E+05,641600,636900,623800,629200,645200,664100,668100,687100,704300,680700,686800,652400,663600
91352,La Tuna Canyon,420200,436400,406700,374200,3.19E+05,299800,304300,317600,297200,279200,268500,266600,269500,2.58E+05,260500,254600,241100,239600,244800,261600,273900,271700,2.72E+05,253400,251300,251800,273300,276300,280200,267400,271300,2.53E+05,250300,2.51E+05,263200,264400,256900,263100,267200,273400,262600,269600,260400,246800,224900,217900,222900,248100,272900,280900,269900,253700,255200,264100,285200,297200,2.85E+05,284400,2.90E+05,313200,310700,314600,317500,335500,346800,353900,345200,361100,374800,390600,376500,363500,362600,366600,369400,360700,361500,367400,377800,380400,387400,391400,397400,433600,430200,437300,4.15E+05,429800,419100,410900,422200,428900,417500,401600,406900,468900,488300,481500,437300,426700,444500,451100,459800,460900,434800,4.43E+05,443400,475200,479200,492100,492500,4.88E+05,520300,516200,523300,498600,511500,499800,512300,526800,556800,545100,543900,526300
95132,San Jose,6.30E+05,611300,600200,587400,560100,555900,528700,528300,515600,515500,509500,495900,485300,466500,441100,432200,442400,445900,456800,473300,488100,486600,4.94E+05,513100,535100,515700,510200,504200,504100,496400,5.02E+05,495800,499300,500800,507600,505700,493800,473700,463400,458700,470700,4.68E+05,481400,4.77E+05,492700,481400,470500,4.54E+05,456700,479700,476300,483900,494300,535600,551700,553400,542400,553300,576300,616400,6.58E+05,645800,653800,613200,632700,6.23E+05,634300,620200,612200,618500,670400,673500,681900,660600,662500,676900,688500,704700,707400,722900,743500,751200,7.48E+05,796700,796700,803900,776700,790800,800200,798400,816600,822600,833600,815300,8.33E+05,815900,828500,818400,823100,8.21E+05,828500,851600,837700,843900,850100,8.77E+05,878700,879100,899800,940100,957700,985500,971800,976300,984200,1.01E+06,1021700,1071200,1043600,1105200,1.12E+06,1211300,1236200,1205300
